"product_name","description","initial_price","final_price","currency","in_stock","color","size","reviews_count","country_code","domain","image_count","model_number","product_id","rating","root_category","category","brand","discount_rate"
"TV Stands For Living Room, Industrial TV Stand For Bedroom Furniture, Farmhouse TV Stand 80 Inch Television Stand , Modern Horizontal Wood And Metal Open Bookshelf","Free Returns ✓ Free Shipping✓. TV Stands For Living Room, Industrial TV Stand For Bedroom Furniture, Farmhouse TV Stand 80 Inch Television Stand , Modern Horizontal Wood And Metal Open Bookshelf- Television Stands & Entertainment Centers at SHEIN.",349.9,248.4,"USD",TRUE,"Espresso","70.87*15.75*33.46in",0,"US","us.shein.com",8,"sr2407310960334990",39927371,0,"Tools & Home Improvement","Television Stands & Entertainment Centers","SHEIN",29.01
"1 Set 6.8 Oz Stainless Steel Coffee Cups Set Espresso Cups, Double Walled Coffee Mugs Drinkware For Latte, Cappuccino, Milk, Tea,For Afternoon Tea Party","Free Returns ✓ Free Shipping✓. 1 Set 6.8 Oz Stainless Steel Coffee Cups Set Espresso Cups, Double Walled Coffee Mugs Drinkware For Latte, Cappuccino, Milk, Tea,For Afternoon Tea Party- Mugs at SHEIN.",7.9,5.69,"USD",TRUE,"Silver","one-size",0,"US","us.shein.com",8,"sh2408067766276255",40299168,0,"Home & Living","Mugs","SHEIN",27.97
"Unbeatablesale 35 X 35 In. Furniture Protector Pet Cover With Shredded Foam Filled 3-Sided Bolster Soft Plush Fabric,; Beige","Free Returns ✓ Free Shipping✓. Unbeatablesale 35 X 35 In. Furniture Protector Pet Cover With Shredded Foam Filled 3-Sided Bolster Soft Plush Fabric,; Beige- Pet Blankets & Covers at SHEIN.",99.03,99.03,"USD",TRUE,"Red","one-size",0,"US","us.shein.com",3,"sp2408069095116639",40239558,0,"Pet Supplies","Pet Blankets & Covers","Unbeatablesale",0
"Unbeatablesale Integra Dispensing Correction Tape,; White - Pack Of 2","Free Returns ✓ Free Shipping✓. Unbeatablesale Integra Dispensing Correction Tape,; White - Pack Of 2- Sewing at SHEIN.",13.1,13.1,"USD",TRUE,"White","one-size",0,"US","us.shein.com",3,"sh2408064046286986",40230825,0,"Home & Living","Sewing","Unbeatablesale",0
"10pcs Random Color Solid Throwing Rings Toss Game Prop,Adult Party Games Suitable For Halloween/Christmas/Thanksgiving","Free Returns ✓ Free Shipping✓. 10pcs Random Color Solid Throwing Rings Toss Game Prop,Adult Party Games Suitable For Halloween/Christmas/Thanksgiving- Other Throwing Games at SHEIN.",3.8,3.3,"USD",TRUE,"Multicolor","10 Random Color Solid Rings",0,"US","us.shein.com",10,"st2407151122514164",39702709,0,"Sports & Outdoor","Other Throwing Games","SHEIN",13.16
"1pc Unisex LED Smart Glasses, Bluetooth & App Controlled, Flashing & Glowing, Suitable For Halloween Cosplay Parties, Great Halloween Gift","Free Returns ✓ Free Shipping✓. 1pc Unisex LED Smart Glasses, Bluetooth & App Controlled, Flashing & Glowing, Suitable For Halloween Cosplay Parties, Great Halloween Gift- Costume Eyewear at SHEIN.",30.3,26.1,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",12,"sc2408142500334435",40847251,0,"Apparel Accessories","Costume Eyewear","SHEIN",13.86
"Unbeatablesale Suntime ST-CO3-TTR-DWCLOCK Texas Tech Red Raiders-Dimension Wall Clock","Free Returns ✓ Free Shipping✓. Unbeatablesale Suntime ST-CO3-TTR-DWCLOCK Texas Tech Red Raiders-Dimension Wall Clock- Other Sports Accessories at SHEIN.",48.96,48.96,"USD",TRUE,"Red","one-size",0,"US","us.shein.com",3,"st2407234931134303",39538121,0,"Sports & Outdoor","Other Sports Accessories","Unbeatablesale",0
"Synthetic Anime   Cosplay Wig 35cm Short Black Heat-Resistant Hair For Men Party Wig","Free Returns ✓ Free Shipping✓. Synthetic Anime   Cosplay Wig 35cm Short Black Heat-Resistant Hair For Men Party Wig- Cosplay Wigs at SHEIN.",12.9,11.3,"USD",TRUE,"Black","12 Inch",0,"US","us.shein.com",9,"sb2408196314439537",41271412,0,"Beauty & Health","Cosplay Wigs","SHEIN",12.4
"Synthetic Hair Extensions 24"" Invisible Wire No Clip In Hair Extensions Secret Fish Line Straight Curly Wig Accessorie Secondary Colour High-Temperature Resistant Authentic And Natural","Free Returns ✓ Free Shipping✓. Synthetic Hair Extensions 24"" Invisible Wire No Clip In Hair Extensions Secret Fish Line Straight Curly Wig Accessorie Secondary Colour High-Temperature Resistant Authentic And Natural- Synthetic Extensions at SHEIN.",3.4,3,"USD",TRUE,"Piano Color","24 inch",0,"US","us.shein.com",17,"sb2408220512878180",41329700,0,"Beauty & Health","Synthetic Extensions","SHEIN",11.76
"1set Includes 1pc Black Electronic Organizer Travel Case And 6pcs Silicone Cable Ties, Travel Essentials Bag, Cable, Charging Cable, External Hard Drive, Portable Power Bank (With Random Zipper), Suitable For Headphones, Phone Chargers, Mice, Audio, Computers, Reusable Cable Ties, And Cable Organizers For Home, Office, Kitchen, And School Use","Free Returns ✓ Free Shipping✓. 1set Includes 1pc Black Electronic Organizer Travel Case And 6pcs Silicone Cable Ties, Travel Essentials Bag, Cable, Charging Cable, External Hard Drive, Portable Power Bank (With Random Zipper), Suitable For Headphones, Phone Chargers, Mice, Audio, Computers, Reusable Cable Ties, And Cable Organizers For Home, Office, Kitchen, And School Use- Digital Bags at SHEIN.",6.7,6.3,"USD",TRUE,"Multicolor","1 Black Digital Bag and 6 Storage Straps",0,"US","us.shein.com",15,"sg2305306057554606",41182682,0,"Bags & Luggage","Digital Bags","SHEIN",5.97
"Women's Kaftan Four Side Stretch Digital Printed Side Split Dress Coverup Casual Beach Cover Up","Free Returns ✓ Free Shipping✓. Women's Kaftan Four Side Stretch Digital Printed Side Split Dress Coverup Casual Beach Cover Up- Plus Size Cover Ups at SHEIN.",40.69,24.19,"USD",TRUE,"Hot Pink","one-size",0,"US","us.shein.com",9,"sz2408132334164287",40933025,0,"Women Apparel","Plus Size Cover Ups","SHEIN",40.55
"Electronics Organizer Travel Case, Carrying Pouch Bag For Travel Essentials, For Cable, Charging Cord, External Hard Drive, Portable Power Bank(Zipper Random)Storage Case Cable Bag Digital Bag Charger Case For Business,Travel,School,College,Office School Supplies School Accessaries Back To School Universty Students Organizer","Free Returns ✓ Free Shipping✓. Electronics Organizer Travel Case, Carrying Pouch Bag For Travel Essentials, For Cable, Charging Cord, External Hard Drive, Portable Power Bank(Zipper Random)Storage Case Cable Bag Digital Bag Charger Case For Business,Travel,School,College,Office School Supplies School Accessaries Back To School Universty Students Organizer- Digital Bags at SHEIN.",7.3,6.8,"USD",TRUE,"Pink","one-size",0,"US","us.shein.com",7,"sg2305306057505058",17025587,0,"Bags & Luggage","Digital Bags","SHEIN",6.85
"School Style 3000pcs Pink Polymer Clay 24-Grid Bracelet / Bangle DIY Making Kit","Free Returns ✓ Free Shipping✓. School Style 3000pcs Pink Polymer Clay 24-Grid Bracelet / Bangle DIY Making Kit- Bracelet Making Kits at SHEIN.",6,5.1,"USD",TRUE,"Pink","24 Grid",0,"US","us.shein.com",8,"sj2405170070971606",39851695,0,"Jewelry & Watches","Bracelet Making Kits","SHEIN",15
"1pc UV Protection Mini Umbrella For Sun And Rain, Portable Pocket Umbrella With UV Coating, 6-Rib Reinforced Sunshade Umbrella In Bright Orange Color","Free Returns ✓ Free Shipping✓. 1pc UV Protection Mini Umbrella For Sun And Rain, Portable Pocket Umbrella With UV Coating, 6-Rib Reinforced Sunshade Umbrella In Bright Orange Color- Umbrellas and Rain Hat Umbrellas at SHEIN.",7.7,4.62,"USD",TRUE,"Burnt Orange","one-size",0,"US","us.shein.com",14,"sr2402242088704501",37211302,0,"Home & Living","Umbrellas and Rain Hat Umbrellas","SHEIN",40
"Jepeak Jepeak Woven Textured Decorative Throw Pillow Covers, Pack Of 2 Solid Linen Square Farmhouse Cushion Cases For Sofa Bed Couch, 22x22 Inch","Free Returns ✓ Free Shipping✓. Jepeak Jepeak Woven Textured Decorative Throw Pillow Covers, Pack Of 2 Solid Linen Square Farmhouse Cushion Cases For Sofa Bed Couch, 22x22 Inch- Cushion Cover at SHEIN.",21.4,15.4,"USD",TRUE,"Teal","55*55",0,"US","us.shein.com",20,"sf2408088271178822",40459732,0,"Home Textile","Cushion Cover","Jepeak",28.04
"Unbeatablesale K Tool International KTI23005 1/2 Inch Drive Socket Extension 5 Inch","Free Returns ✓ Free Shipping✓. Unbeatablesale K Tool International KTI23005 1/2 Inch Drive Socket Extension 5 Inch- Sockets at SHEIN.",19.86,19.86,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sr2408022869749880",40036096,0,"Tools & Home Improvement","Sockets","Unbeatablesale",0
"Unbeatablesale Superior Laminators PM147 PEC Green 10 X 14 In. Placemat - Case Of 1000","Free Returns ✓ Free Shipping✓. Unbeatablesale Superior Laminators PM147 PEC Green 10 X 14 In. Placemat - Case Of 1000- Kitchen Tablecloth at SHEIN.",33.36,33.36,"USD",TRUE,"Green","one-size",0,"US","us.shein.com",3,"sh2408070076577048",40271290,0,"Home & Living","Kitchen Tablecloth","Unbeatablesale",0
"1 Piece Vintage Fabric Thousand Bird Check Top Shoulder Handbag Simple Zipper Closure Tote Bag For Women's Daily Casual and Travel Use","Free Returns ✓ Free Shipping✓. 1 Piece Vintage Fabric Thousand Bird Check Top Shoulder Handbag Simple Zipper Closure Tote Bag For Women's Daily Casual and Travel Use- Women Tote Bags at SHEIN.",8.2,6.15,"USD",TRUE,"Brown","one-size",0,"US","us.shein.com",13,"sg2309074141004692",22988378,0,"Bags & Luggage","Women Tote Bags","SHEIN",25
"2024 New 1080P 5G Dual-Band Smart 4K Ultra HD Projector, Home, Bedroom, 4K Ultra HD Home Theater Projector, HDMI Computer Screen Projector, For Home, Office, Outdoor Camping, Classroom, Dorm, Student Mini Projector","Free Returns ✓ Free Shipping✓. 2024 New 1080P 5G Dual-Band Smart 4K Ultra HD Projector, Home, Bedroom, 4K Ultra HD Home Theater Projector, HDMI Computer Screen Projector, For Home, Office, Outdoor Camping, Classroom, Dorm, Student Mini Projector- Projectors at SHEIN.",86.4,86.4,"USD",TRUE,"N/A","Light Grey",0,"US","us.shein.com",20,"se2407303221371453",39918009,0,"Electronics","Projectors","SHEIN",0
"20pcs Colorful Vintage Style Paper Flower Fairy Stickers For Scrapbooking, 4cm","Free Returns ✓ Free Shipping✓. 20pcs Colorful Vintage Style Paper Flower Fairy Stickers For Scrapbooking, 4cm- Assorted Stickers at SHEIN.",1.9,1.9,"USD",TRUE,"Multicolor","A",0,"US","us.shein.com",5,"ss2408188662277568",41078071,0,"Office & School Supplies","Assorted Stickers","SHEIN",0
"Punk Style Cross Crystal Pendant Necklace For Women, Gothic, European & American, Y2K Fashion Choker Necklace","Free Returns ✓ Free Shipping✓. Punk Style Cross Crystal Pendant Necklace For Women, Gothic, European & American, Y2K Fashion Choker Necklace- Women Pendant Necklaces at SHEIN.",1.2,1.2,"USD",TRUE,"Black","one-size",0,"US","us.shein.com",3,"sj2406305979377577",40616982,0,"Jewelry & Watches","Women Pendant Necklaces","SHEIN",0
"1 Set Pink Happy Birthday Paper Pennant Banner With Modern Metallic Letter Graphic Decoration, Suitable For Birthday Party","Free Returns ✓ Free Shipping✓. 1 Set Pink Happy Birthday Paper Pennant Banner With Modern Metallic Letter Graphic Decoration, Suitable For Birthday Party- Banners & Pennants at SHEIN.",1.7,1.6,"USD",TRUE,"Pink","one-size",0,"US","us.shein.com",10,"sh2403125018788613",31753376,0,"Home & Living","Banners & Pennants","SHEIN",5.88
"1set Simple Elegant Adjustable Gold-Color Open Bangle Necklace Set, Women Gift","Free Returns ✓ Free Shipping✓. 1set Simple Elegant Adjustable Gold-Color Open Bangle Necklace Set, Women Gift- Women Jewelry Sets at SHEIN.",3.1,3.1,"USD",TRUE,"Rose Gold","one-size",0,"US","us.shein.com",10,"sj2402171447048701",39973259,0,"Jewelry & Watches","Women Jewelry Sets","SHEIN",0
"Italian Sectional Sofa 3-Seat 118"" Living Room Black Sectional Couch Modular Design Compressed And Movable Affordable Couch","Free Returns ✓ Free Shipping✓. Italian Sectional Sofa 3-Seat 118"" Living Room Black Sectional Couch Modular Design Compressed And Movable Affordable Couch- Living Room Sets at SHEIN.",1424.3,1011.2,"USD",TRUE,"Black","Three Seat",0,"US","us.shein.com",10,"sr2408246092101911",41407830,0,"Tools & Home Improvement","Living Room Sets","SHEIN",29
"32 In 1 Cleaner Kit Laptop Screen Keyboard Electronics Cleaner Kit Keyboard Brush, Airpod Cleaning Tool, Phone Sceen Cleaner For Computers, MacBooks, Laptops, Airpods Pro, Headphones","Free Returns ✓ Free Shipping✓. 32 In 1 Cleaner Kit Laptop Screen Keyboard Electronics Cleaner Kit Keyboard Brush, Airpod Cleaning Tool, Phone Sceen Cleaner For Computers, MacBooks, Laptops, Airpods Pro, Headphones- Cleaning Brush at SHEIN.",10.1,10.1,"USD",TRUE,"White","one-size",0,"US","us.shein.com",16,"sw2408169159083081",41074575,0,"Cell Phones & Accessories","Cleaning Brush","SHEIN",0
"1 Pc Hair Bows For Women Big Bow Hair  Clips For Girls Silky Satin Large Hair Ribbons Oversized Long Tail Hair Bows Hair Barrettes Hair Accessories Gifts Halloween","Free Returns ✓ Free Shipping✓. 1 Pc Hair Bows For Women Big Bow Hair  Clips For Girls Silky Satin Large Hair Ribbons Oversized Long Tail Hair Bows Hair Barrettes Hair Accessories Gifts Halloween- Hair Clips at SHEIN.",1.8,1.44,"USD",TRUE,"Grey","one-size",0,"US","us.shein.com",3,"sc2305231164445449",33294093,0,"Apparel Accessories","Hair Clips","SHEIN",20
"1pc Women Bow & Ribbon Decor Fashionable Hair Clip For Hair Decoration Cute Halloween","Free Returns ✓ Free Shipping✓. 1pc Women Bow & Ribbon Decor Fashionable Hair Clip For Hair Decoration Cute Halloween- Hair Clips at SHEIN.",1.9,1.8,"USD",TRUE,"Beige","one-size",0,"US","us.shein.com",3,"sc2305231164467111",16596997,0,"Apparel Accessories","Hair Clips","SHEIN",5.26
"14pairs Coral Fleece Cozy Absorbent Ankle Socks For Women, Thick & Warm, Fall/Winter","Free Returns ✓ Free Shipping✓. 14pairs Coral Fleece Cozy Absorbent Ankle Socks For Women, Thick & Warm, Fall/Winter- Women Crew Socks at SHEIN.",17.5,11.73,"USD",TRUE,"Multicolor","36-39",0,"US","us.shein.com",18,"si2408092990066576",40570459,0,"Underwear & Sleepwear","Women Crew Socks","SHEIN",32.97
"KUNJOULAM Small Table Lamp, Bedside Nightstand Lamp With Adjustable Beige Lampshade, Morden Mini Desk Lamp For Bedroom Home Office Decor","Free Returns ✓ Free Shipping✓. KUNJOULAM Small Table Lamp, Bedside Nightstand Lamp With Adjustable Beige Lampshade, Morden Mini Desk Lamp For Bedroom Home Office Decor- Desk Lamps at SHEIN.",51.1,36.3,"USD",TRUE,"N/A","one-size",0,"US","us.shein.com",10,"sr2407013221166441",37995744,0,"Tools & Home Improvement","Desk Lamps","SHEIN",28.96
"14420pcs Beads For Bracelet Making Kit, 56 Colors Spacer Heishi Beads Flat Round Polymer Clay Beads With Pendant Charms Kits And Elastic Strings","Free Returns ✓ Free Shipping✓. 14420pcs Beads For Bracelet Making Kit, 56 Colors Spacer Heishi Beads Flat Round Polymer Clay Beads With Pendant Charms Kits And Elastic Strings- Jewelry Making Beads at SHEIN.",19.99,16.66,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",6,"sh2408226085578603",41278326,0,"Home & Living","Jewelry Making Beads","SHEIN",16.66
"32""X63"" Custom Image Super Large Beach Towel, Absorbent Colorful Towel For Beach, Travel, Swimming Pool, Yoga, Hotel, Party Guests And Daily Use Soft Blanket","Free Returns ✓ Free Shipping✓. 32""X63"" Custom Image Super Large Beach Towel, Absorbent Colorful Towel For Beach, Travel, Swimming Pool, Yoga, Hotel, Party Guests And Daily Use Soft Blanket- Customized Beach Towels at SHEIN.",9.1,8.8,"USD",TRUE,"Blue","one-size",0,"US","us.shein.com",15,"sh2407296065073363",39729373,0,"Home & Living","Customized Beach Towels","SHEIN",3.3
"1 Set: Addition Subtraction Table Flash Cards + 2 Pens, Math Fact Charts, Self-Check Learning Tool, Montessori Math Training Learning Toy, Teaching Education Game","Free Returns ✓ Free Shipping✓. 1 Set: Addition Subtraction Table Flash Cards + 2 Pens, Math Fact Charts, Self-Check Learning Tool, Montessori Math Training Learning Toy, Teaching Education Game- Kids Educational Flash Cards at SHEIN.",2.7,2.7,"USD",TRUE,"Multicolor","Addition and Subtraction + Pen Cards",0,"US","us.shein.com",12,"sl2407230867914090",39501269,0,"Toys & Games","Kids Educational Flash Cards","SHEIN",0
"20 Sheets/Pack Matte Tissue Paper, Waterproof, Semi-Transparent Rose Flower Wrapping Paper For Korean Style Floral Bouquet Gifts","Free Returns ✓ Free Shipping✓. 20 Sheets/Pack Matte Tissue Paper, Waterproof, Semi-Transparent Rose Flower Wrapping Paper For Korean Style Floral Bouquet Gifts- Gift Wrap Paper at SHEIN.",6.8,5.3,"USD",TRUE,"Royal Blue","58*58cm",0,"US","us.shein.com",19,"sh2403213675306608",40159859,0,"Home & Living","Gift Wrap Paper","SHEIN",22.06
"1PC Powerful Portable Lantern Hand Lamp With Hook Retro LED Camping Lights USB Rechargeable Built-In Battery For Hiking Fishing Outdoor Emergency","Free Returns ✓ Free Shipping✓. 1PC Powerful Portable Lantern Hand Lamp With Hook Retro LED Camping Lights USB Rechargeable Built-In Battery For Hiking Fishing Outdoor Emergency- Portable Lanterns at SHEIN.",13.1,13.1,"USD",TRUE,"As the Picture Shows","one-size",0,"US","us.shein.com",20,"sr2408022947485935",40142963,0,"Tools & Home Improvement","Portable Lanterns","SHEIN",0
"1 Set Dual-Use Makeup Sponges With Storage Box, Non-Latex Reusable Makeup Blending Sponges, Suitable For Powder And Liquid, Soft And Smooth For Face Makeup, Suitable For Men And Women, Portable For Daily Use And Travel","Free Returns ✓ Free Shipping✓. 1 Set Dual-Use Makeup Sponges With Storage Box, Non-Latex Reusable Makeup Blending Sponges, Suitable For Powder And Liquid, Soft And Smooth For Face Makeup, Suitable For Men And Women, Portable For Daily Use And Travel- Makeup Puffs & Sponges at SHEIN.",5,4.3,"USD",TRUE,"Dusty Pink","Olive Double Cut",0,"US","us.shein.com",21,"sb2408022578806894",40382390,0,"Beauty & Health","Makeup Puffs & Sponges","SHEIN",14
"Unbeatablesale Iwata IWA-93512600 200 - 400 L Air Gasket","Free Returns ✓ Free Shipping✓. Unbeatablesale Iwata IWA-93512600 200 - 400 L Air Gasket- Hand Tool Sets at SHEIN.",25.96,25.96,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",3,"sr2407289466512269",39699172,0,"Tools & Home Improvement","Hand Tool Sets","Unbeatablesale",0
"14pcs Exaggerated Smooth Asymmetrical Shape Rings Set For Women, Casual Everyday Wear, Girlfriend/Birthday Gift","Free Returns ✓ Free Shipping✓. 14pcs Exaggerated Smooth Asymmetrical Shape Rings Set For Women, Casual Everyday Wear, Girlfriend/Birthday Gift- Women Ring Sets at SHEIN.",6.1,6.1,"USD",TRUE,"N/A","one-size",0,"US","us.shein.com",8,"sj2408014698876373",40364114,0,"Jewelry & Watches","Women Ring Sets","SHEIN",0
"1pc Unisex Carved Vintage Magic Costume Wand For Costume Party Halloween","Free Returns ✓ Free Shipping✓. 1pc Unisex Carved Vintage Magic Costume Wand For Costume Party Halloween- Costume Props at SHEIN.",2.5,2.4,"USD",TRUE,"Coffee Brown","one-size",0,"US","us.shein.com",2,"sc2306022310214312",17260519,0,"Apparel Accessories","Costume Props","SHEIN",4
"2025 New Red Tie-Dye Microfiber Beach Towel, Quick Dry Sports Towel, Sun Protection Swimming Shawl","Free Returns ✓ Free Shipping✓. 2025 New Red Tie-Dye Microfiber Beach Towel, Quick Dry Sports Towel, Sun Protection Swimming Shawl- Beach Towels at SHEIN.",10.5,9.2,"USD",TRUE,"Multicolor","one-size",0,"US","us.shein.com",8,"st2407266566336993",39644324,0,"Sports & Outdoor","Beach Towels","SHEIN",12.38
