product_name,description,initial_price,final_price,currency,in_stock,color,size,country_code,domain,image_count,model_number,product_id,rating,root_category,category,brand,free_returns,free_shipping,discount_rate,color_group
Unbeatablesale K6145T Front Non-Adjustable Lower Press-In Type Ball Joint For 1970-2002 Chevrolet Camaro,Free Returns ✓ Free Shipping✓. Unbeatablesale K6145T Front Non-Adjustable Lower Press-In Type Ball Joint For 1970-2002 Chevrolet Camaro- Car Replacement Parts at SHEIN.,41.83,41.83,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,793,793,,Automotive,Car Replacement Parts,Unbeatablesale,TRUE,TRUE,1,Multicolor
Marc Jacobs Women's Handbag PINK 2F3HSH020H01665,Free Returns ✓ Free Shipping✓. Marc Jacobs Women's Handbag PINK 2F3HSH020H01665- Women Top Handle Bags at SHEIN.,419.17,337.9,USD,FALSE,Pink,TU,US,us.shein.com,4,794,794,,Bags & Luggage,Women Top Handle Bags,Marc Jacobs,TRUE,TRUE,0.8061168499654078,Brown
1pc Unisex Letter Patch Decor Adjustable Baseball Cap For Outdoor Travel Street,Free Returns ✓ Free Shipping✓. 1pc Unisex Letter Patch Decor Adjustable Baseball Cap For Outdoor Travel Street- Men Baseball Cap at SHEIN.,5.6,3.86,USD,TRUE,Red,one-size,US,us.shein.com,5,795,795,,Apparel Accessories,Men Baseball Cap,SHEIN,TRUE,TRUE,0.6892857142857143,Red
1 Roll Light-colored Classic Wood Grain Print Waterproof Wear-resistant Floor Tile Sticker Home Decoration Non-slip Self-adhesive Moisture-proof Sticker 47.24x7.1inches,Free Returns ✓ Free Shipping✓. 1 Roll Light-colored Classic Wood Grain Print Waterproof Wear-resistant Floor Tile Sticker Home Decoration Non-slip Self-adhesive Moisture-proof Sticker 47.24x7.1inches- Floor Stickers at SHEIN.,3.3,3.2,USD,TRUE,Multicolor,one-size,US,us.shein.com,16,796,796,,Home & Living,Floor Stickers,SHEIN,TRUE,TRUE,0.9696969696969698,Multicolor
"Fashion Large Capacity Tote Bag For Women, New Casual Canvas Leopard Pattern One Shoulder Crossbody Soft Bag","Free Returns ✓ Free Shipping✓. Fashion Large Capacity Tote Bag For Women, New Casual Canvas Leopard Pattern One Shoulder Crossbody Soft Bag- Women Crossbody at SHEIN.",6.5,6.1,USD,TRUE,Multicolor,Small,US,us.shein.com,16,797,797,,Bags & Luggage,Women Crossbody,SHEIN,TRUE,TRUE,0.9384615384615385,Multicolor
"1 Set (20pcs) DIY Butterfly Decorations, Creative Hand-Painted Wooden Butterfly Cutouts For Crafts And Drawing (Random Packaging And Delivery)","Free Returns ✓ Free Shipping✓. 1 Set (20pcs) DIY Butterfly Decorations, Creative Hand-Painted Wooden Butterfly Cutouts For Crafts And Drawing (Random Packaging And Delivery)- Drawing Stencils at SHEIN.",5.6,5.6,USD,TRUE,Yellow,one-size,US,us.shein.com,8,798,798,,Office & School Supplies,Drawing Stencils,SHEIN,TRUE,TRUE,1,Yellow
21inch Synthetic Curly Wigs With Hat Long Hair Woman For Hair Toppers Hair Extension Fashion Headwear Topper Hairpiece,Free Returns ✓ Free Shipping✓. 21inch Synthetic Curly Wigs With Hat Long Hair Woman For Hair Toppers Hair Extension Fashion Headwear Topper Hairpiece- Synthetic Woven Wigs at SHEIN.,11.7,10.2,USD,TRUE,Light Brown,20 inch,US,us.shein.com,6,799,799,,Beauty & Health,Synthetic Woven Wigs,SHEIN,TRUE,TRUE,0.8717948717948718,Brown
"20Pcs Orange Small Paperclips,Orange Cute Small Paper Clips,Dachshund Shaped Paper Clips,Cute Paperclips Bookmarks Planner Clips,Office Supplies Gifts Binder And Paper Clips, Clamps And Rings","Free Returns ✓ Free Shipping✓. 20Pcs Orange Small Paperclips,Orange Cute Small Paper Clips,Dachshund Shaped Paper Clips,Cute Paperclips Bookmarks Planner Clips,Office Supplies Gifts Binder And Paper Clips, Clamps And Rings- Clips at SHEIN.",2.4,2.35,USD,TRUE,Orange,one-size,US,us.shein.com,4,800,800,,Office & School Supplies,Clips,SHEIN,TRUE,TRUE,0.9791666666666667,Orange
"10pcs Solar Powered Garden Pathway Lights, Outdoor Decorative Stake Landscape Lamps, Weatherproof","Free Returns ✓ Free Shipping✓. 10pcs Solar Powered Garden Pathway Lights, Outdoor Decorative Stake Landscape Lamps, Weatherproof- Decorative Garden Stakes at SHEIN.",16.1,15.5,USD,TRUE,Multicolor,10pc,US,us.shein.com,15,801,801,,Home & Living,Decorative Garden Stakes,SHEIN,TRUE,TRUE,0.9627329192546583,Multicolor
"1roll Wooden Pattern Waterproof Floor Sticker, Modern Wooden Pattern Floor Paper Sticker For Household","Free Returns ✓ Free Shipping✓. 1roll Wooden Pattern Waterproof Floor Sticker, Modern Wooden Pattern Floor Paper Sticker For Household- Floor Stickers at SHEIN.",3.3,0.99,USD,TRUE,Multicolor,one-size,US,us.shein.com,16,802,802,,Home & Living,Floor Stickers,SHEIN,TRUE,TRUE,0.30000000000000004,Multicolor
Unbeatablesale 36 In. Flocked Alaskan Multi LED,Free Returns ✓ Free Shipping✓. Unbeatablesale 36 In. Flocked Alaskan Multi LED- Artificial Tree at SHEIN.,100.99,100.99,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,803,803,,Home & Living,Artificial Tree,Unbeatablesale,TRUE,TRUE,1,Multicolor
"1pc Graduation Card Box+36pcs Cards, 2024 Grad Ballot Box, Black Foldable Cardboard Congrats Card Gift Box For Graduation Party Supplies Party Favors","Free Returns ✓ Free Shipping✓. 1pc Graduation Card Box+36pcs Cards, 2024 Grad Ballot Box, Black Foldable Cardboard Congrats Card Gift Box For Graduation Party Supplies Party Favors- Gift Wrap Boxes at SHEIN.",6.1,6.1,USD,TRUE,Multicolor,one-size,US,us.shein.com,6,804,804,,Home & Living,Gift Wrap Boxes,SHEIN,TRUE,TRUE,1,Multicolor
"2pcs Women Khaki Wave Bowknot Sun Beach Hat & Woven Shoulder Tote Bag Set, Perfect For Holiday And Traveling","Free Returns ✓ Free Shipping✓. 2pcs Women Khaki Wave Bowknot Sun Beach Hat & Woven Shoulder Tote Bag Set, Perfect For Holiday And Traveling- Women Hat set at SHEIN.",10.3,7.65,USD,TRUE,Khaki,one-size,US,us.shein.com,5,805,805,,Apparel Accessories,Women Hat set,SHEIN,TRUE,TRUE,0.7427184466019418,Brown
"1 Roll Of 15"" X 394"" Solid Color Black Faux Leather Gift Wrap Paper, Suitable For Birthday Gifts, Home Parties, Wedding Decor, Floral Bouquets, Crafts And Artwork","Free Returns ✓ Free Shipping✓. 1 Roll Of 15"" X 394"" Solid Color Black Faux Leather Gift Wrap Paper, Suitable For Birthday Gifts, Home Parties, Wedding Decor, Floral Bouquets, Crafts And Artwork- Gift Wrap Paper at SHEIN.",4,2.92,USD,TRUE,Black,1 Roll (5m),US,us.shein.com,8,806,806,,Home & Living,Gift Wrap Paper,SHEIN,TRUE,TRUE,0.73,Green
1PC Polar Fleece Bench Cover Spandex Elastic Long Stool Covers Removable Washable Ottoman Seat Protector For Dining Room Bedroom,Free Returns ✓ Free Shipping✓. 1PC Polar Fleece Bench Cover Spandex Elastic Long Stool Covers Removable Washable Ottoman Seat Protector For Dining Room Bedroom- Chair Covers at SHEIN.,7.8,7.8,USD,TRUE,Beige,one-size,US,us.shein.com,4,807,807,,Home Textile,Chair Covers,SHEIN,TRUE,TRUE,1,White
20pcs Irregular Pentagram Shaped Metal Spring Keychain Hook Accessories For DIY,Free Returns ✓ Free Shipping✓. 20pcs Irregular Pentagram Shaped Metal Spring Keychain Hook Accessories For DIY- Keychain Accessories at SHEIN.,2.8,2.7,USD,TRUE,Multicolor,Special Shaped Five-pointed Star-20pcs,US,us.shein.com,8,808,808,,Apparel Accessories,Keychain Accessories,SHEIN,TRUE,TRUE,0.9642857142857144,Multicolor
"1 Roll - Solid White Kraft Gift Wrapping Paper, 15"" X 394"" - Ideal For Birthday Gifts, Party Decorations, Weddings, Floral Bouquets, Crafts And More","Free Returns ✓ Free Shipping✓. 1 Roll - Solid White Kraft Gift Wrapping Paper, 15"" X 394"" - Ideal For Birthday Gifts, Party Decorations, Weddings, Floral Bouquets, Crafts And More- Gift Wrap Paper at SHEIN.",3.9,3.5,USD,TRUE,White,1 Roll (5m),US,us.shein.com,9,809,809,,Home & Living,Gift Wrap Paper,SHEIN,TRUE,TRUE,0.8974358974358975,White
"Summer Fashionable Crossbody Bag, Multifunctional Large Capacity Phone Pouch Compatible With IPhone 15 14 13 12 11 Pro Max 6 6s 7 8 Plus X XS XR XS Max Protective Case","Free Returns ✓ Free Shipping✓. Summer Fashionable Crossbody Bag, Multifunctional Large Capacity Phone Pouch Compatible With IPhone 15 14 13 12 11 Pro Max 6 6s 7 8 Plus X XS XR XS Max Protective Case- Cardholder Phone Cases at SHEIN.",8.7,8.7,USD,TRUE,Pink,one-size,US,us.shein.com,15,810,810,,Cell Phones & Accessories,Cardholder Phone Cases,SHEIN,FALSE,TRUE,1,Brown
"14pcs/Set Makeup Brushes Kit, Includes Powder, Foundation Brushes, Portable Makeup Brush Set","Free Returns ✓ Free Shipping✓. 14pcs/Set Makeup Brushes Kit, Includes Powder, Foundation Brushes, Portable Makeup Brush Set- Brushes Sets at SHEIN.",3.2,2.59,USD,TRUE,Multicolor,1 Set (14Pcs),US,us.shein.com,11,811,811,,Beauty & Health,Brushes Sets,SHEIN,TRUE,TRUE,0.809375,Multicolor
Unbeatablesale Irwin Industrial Tool HAIWAF1316 Screwdriver Insert Bit Set - 16 Piece,Free Returns ✓ Free Shipping✓. Unbeatablesale Irwin Industrial Tool HAIWAF1316 Screwdriver Insert Bit Set - 16 Piece- Screwdriver at SHEIN.,81.14,81.14,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,812,812,,Tools & Home Improvement,Screwdriver,Unbeatablesale,TRUE,TRUE,1,Multicolor
"3000pcs School Style Polymer Clay Bracelet / Bangle DIY Set, With Cute Enamel Flower Metal Pendants","Free Returns ✓ Free Shipping✓. 3000pcs School Style Polymer Clay Bracelet / Bangle DIY Set, With Cute Enamel Flower Metal Pendants- Bracelet Making Kits at SHEIN.",6.6,6.6,USD,TRUE,Blue,24 Grid,US,us.shein.com,8,813,813,,Jewelry & Watches,Bracelet Making Kits,SHEIN,TRUE,TRUE,1,Blue
1PC Sleek & Lightweight Drawstring Organizer Pouch: Transform Totes & Shoulder Bags Into Perfectly Organized Spaces,Free Returns ✓ Free Shipping✓. 1PC Sleek & Lightweight Drawstring Organizer Pouch: Transform Totes & Shoulder Bags Into Perfectly Organized Spaces- Fabric Storage at SHEIN.,23.8,17.1,USD,TRUE,Beige,L,US,us.shein.com,10,814,814,,Home Textile,Fabric Storage,SHEIN,TRUE,TRUE,0.7184873949579833,White
Unbeatablesale Jacks 11033 Black Steel Roping Spurs,Free Returns ✓ Free Shipping✓. Unbeatablesale Jacks 11033 Black Steel Roping Spurs- Horse Grooming & Bathing Supplies at SHEIN.,42.11,42.11,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,815,815,,Pet Supplies,Horse Grooming & Bathing Supplies,Unbeatablesale,TRUE,TRUE,1,Multicolor
3000pcs Soft Ceramic Beads 24-Grid Bracelet DIY Making Set,Free Returns ✓ Free Shipping✓. 3000pcs Soft Ceramic Beads 24-Grid Bracelet DIY Making Set- Bracelet Making Kits at SHEIN.,6.2,6.2,USD,TRUE,Multicolor,24 Grid,US,us.shein.com,5,816,816,,Jewelry & Watches,Bracelet Making Kits,SHEIN,TRUE,TRUE,1,Multicolor
1 Set Of Women's Leopard Head Necklace And Earring Set Suitable For Daily Wear And Gifting To Friends,Free Returns ✓ Free Shipping✓. 1 Set Of Women's Leopard Head Necklace And Earring Set Suitable For Daily Wear And Gifting To Friends- Women Jewelry Sets at SHEIN.,3.1,2.27,USD,TRUE,Yellow Gold,one-size,US,us.shein.com,14,817,817,,Jewelry & Watches,Women Jewelry Sets,SHEIN,TRUE,TRUE,0.732258064516129,Gold
"1 Stainless Steel Fake Nose Ring, Nasal Septum Ring, C-Shaped Clip Lip Ring, Earring, Fake Nose Ring, Women's Body Accessory Without Perforation","Free Returns ✓ Free Shipping✓. 1 Stainless Steel Fake Nose Ring, Nasal Septum Ring, C-Shaped Clip Lip Ring, Earring, Fake Nose Ring, Women's Body Accessory Without Perforation- Women Nose Ring at SHEIN.",1.4,1.19,USD,TRUE,Silver,one-size,US,us.shein.com,4,818,818,,Jewelry & Watches,Women Nose Ring,SHEIN,TRUE,TRUE,0.85,Silver
Unbeatablesale Tapestry Coin Purse With Clasp - Cat,Free Returns ✓ Free Shipping✓. Unbeatablesale Tapestry Coin Purse With Clasp - Cat- Coin Purses at SHEIN.,18.25,18.25,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,819,819,,Bags & Luggage,Coin Purses,Unbeatablesale,TRUE,TRUE,1,Multicolor
20Pcs Simulation Green Leaf Vine Decoration Simulation Ivy  Strip Decoration Living Room Garden Decoration,Free Returns ✓ Free Shipping✓. 20Pcs Simulation Green Leaf Vine Decoration Simulation Ivy  Strip Decoration Living Room Garden Decoration- Artificial Vertical Vines at SHEIN.,49.8,48,USD,TRUE,Green,one-size,US,us.shein.com,8,820,820,,Home & Living,Artificial Vertical Vines,SHEIN,TRUE,TRUE,0.9638554216867471,Green
"Synthetic Heat Resistant Fiber T-Lace Wig 13*4.5*1 Long Wavy Curly Hair 26 Inches Blonde Medium Parting Daily High Quality Ladies Wigs Wigs For Women Voluminous And Thick Suitable For Any Face Shape And Any Style Glamorous, Sexy And Lovely","Free Returns ✓ Free Shipping✓. Synthetic Heat Resistant Fiber T-Lace Wig 13*4.5*1 Long Wavy Curly Hair 26 Inches Blonde Medium Parting Daily High Quality Ladies Wigs Wigs For Women Voluminous And Thick Suitable For Any Face Shape And Any Style Glamorous, Sexy And Lovely- Synthetic Lace Wigs at SHEIN.",25,15,USD,FALSE,Gold,26 inch,US,us.shein.com,10,821,821,,Beauty & Health,Synthetic Lace Wigs,SHEIN,TRUE,FALSE,0.6,Gold
"Summer New Fashion Retro Style Office Business Casual Mini Bag With Chain, Vintage Shoulder Bag With Metal Decor And Alphabet Print For Women","Free Returns ✓ Free Shipping✓. Summer New Fashion Retro Style Office Business Casual Mini Bag With Chain, Vintage Shoulder Bag With Metal Decor And Alphabet Print For Women- Women Top Handle Bags at SHEIN.",9.6,9,USD,TRUE,Orange,one-size,US,us.shein.com,18,822,822,,Bags & Luggage,Women Top Handle Bags,SHEIN,TRUE,TRUE,0.9375,Orange
"Trending Crocodile Embossed Envelope Handbag, Fashionable Niche Design, Summer New Arrival","Free Returns ✓ Free Shipping✓. Trending Crocodile Embossed Envelope Handbag, Fashionable Niche Design, Summer New Arrival- Women Clutches at SHEIN.",5.3,3.18,USD,TRUE,White,one-size,US,us.shein.com,9,823,823,,Bags & Luggage,Women Clutches,SHEIN,TRUE,TRUE,0.6000000000000001,White
ROMWE Fairycore Fashionable Green Sun Shaped Gold Dangle Earrings,Free Returns ✓ Free Shipping✓. ROMWE Fairycore Fashionable Green Sun Shaped Gold Dangle Earrings- Women Dangle Earrings at SHEIN.,1.6,1.6,USD,TRUE,Yellow,one-size,US,us.shein.com,4,824,824,,Jewelry & Watches,Women Dangle Earrings,ROMWE,TRUE,FALSE,1,Yellow
Nike INC International Concepts Sweatshirt Men Green Regular Fit Full Zip Hoodie MXX2,Free Returns ✓ Free Shipping✓. Nike INC International Concepts Sweatshirt Men Green Regular Fit Full Zip Hoodie MXX2- Men Sports Sweatshirts at SHEIN.,29.99,29.99,USD,TRUE,Green,XS,US,us.shein.com,4,825,825,,Sports & Outdoor,Men Sports Sweatshirts,Nike,TRUE,TRUE,1,Green
"KUNJOULAM 2-Pack Semi Flush Mount Ceiling Light, Industrial Black Hallway Light Fixtures Ceiling Mount, Hollow Metal Cage Pendant Ceiling Light, Farmhouse Ceiling Lamp For Kitchen,Bedroom","Free Returns ✓ Free Shipping✓. KUNJOULAM 2-Pack Semi Flush Mount Ceiling Light, Industrial Black Hallway Light Fixtures Ceiling Mount, Hollow Metal Cage Pendant Ceiling Light, Farmhouse Ceiling Lamp For Kitchen,Bedroom- Ceiling Lights at SHEIN.",37.4,26.6,USD,TRUE,Black,one-size,US,us.shein.com,11,826,826,,Tools & Home Improvement,Ceiling Lights,SHEIN,FALSE,TRUE,0.7112299465240642,Green
"1 Roll/10 Yards, 1cm Wide Ombre Multicolor Pom Pom Trim, DIY Sewing Craft Supplies","Free Returns ✓ Free Shipping✓. 1 Roll/10 Yards, 1cm Wide Ombre Multicolor Pom Pom Trim, DIY Sewing Craft Supplies- Tassel Fringe at SHEIN.",2.9,2.47,USD,TRUE,Multicolor,10 Yards,US,us.shein.com,10,827,827,,Home & Living,Tassel Fringe,SHEIN,TRUE,TRUE,0.8517241379310345,Multicolor
"Unbeatablesale JCPal JCP2274 15-16 In. Professional Style Sleeve For Laptop, Gray","Free Returns ✓ Free Shipping✓. Unbeatablesale JCPal JCP2274 15-16 In. Professional Style Sleeve For Laptop, Gray- Laptop Sleeves at SHEIN.",42.49,42.49,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,828,828,,Electronics,Laptop Sleeves,Unbeatablesale,FALSE,TRUE,1,Multicolor
"1 Set Of  3 Pcs Cute Christmas Tiered Tray Decorations Indoor, Wooden Gloves And Christmas Hat ,Santa Claus Table Decor For Party Home Decoration","Free Returns ✓ Free Shipping✓. 1 Set Of  3 Pcs Cute Christmas Tiered Tray Decorations Indoor, Wooden Gloves And Christmas Hat ,Santa Claus Table Decor For Party Home Decoration- Christmas Party Supplies at SHEIN.",6.7,6.5,USD,TRUE,Multicolor,3pcs,US,us.shein.com,7,829,829,,Home & Living,Christmas Party Supplies,SHEIN,TRUE,TRUE,0.9701492537313433,Multicolor
22cm/8.66inch Hot My Alien Pet Pou Plush Toys Lovely Pou Dolls Soft Stuffed Animals Alien Plush Doll Animal Pillow Pou Doll Peluche Kawaii Toys For Children Birthday Gifts Halloween,Free Returns ✓ Free Shipping✓. 22cm/8.66inch Hot My Alien Pet Pou Plush Toys Lovely Pou Dolls Soft Stuffed Animals Alien Plush Doll Animal Pillow Pou Doll Peluche Kawaii Toys For Children Birthday Gifts Halloween- Kids Plush Animals at SHEIN.,10.8,10.01,USD,TRUE,Multicolor,Innocent-22cm,US,us.shein.com,13,830,830,,Toys & Games,Kids Plush Animals,SHEIN,TRUE,TRUE,0.9268518518518518,Multicolor
20pcs (6.7 * 9.8inch) Happy Birthday Party Favor Bags Plastic Goodies Loot Bags Bulk For Woman Birthday Return Gift,Free Returns ✓ Free Shipping✓. 20pcs (6.7 * 9.8inch) Happy Birthday Party Favor Bags Plastic Goodies Loot Bags Bulk For Woman Birthday Return Gift- Gift Wrap Bags at SHEIN.,2.9,2.8,USD,TRUE,Multicolor,20pcs,US,us.shein.com,7,831,831,,Home & Living,Gift Wrap Bags,SHEIN,TRUE,FALSE,0.9655172413793103,Multicolor
Unbeatablesale 23.5 In. Battery Operated 6 LED Nyc 7Th Avenue Time Square Canvas Wall Hanging,Free Returns ✓ Free Shipping✓. Unbeatablesale 23.5 In. Battery Operated 6 LED Nyc 7Th Avenue Time Square Canvas Wall Hanging- Wall Decoration at SHEIN.,30.93,30.93,USD,TRUE,Multicolor,one-size,US,us.shein.com,3,832,832,,Home & Living,Wall Decoration,Unbeatablesale,TRUE,TRUE,1,Multicolor
1 Pc Hair Bows For Women Big Bow Hair Clips For Girls Silky Satin Large Hair Ribbons Oversized Long Tail Hair Bows Hair Barrettes Hair Accessories Gifts Halloween,Free Returns ✓ Free Shipping✓. 1 Pc Hair Bows For Women Big Bow Hair Clips For Girls Silky Satin Large Hair Ribbons Oversized Long Tail Hair Bows Hair Barrettes Hair Accessories Gifts Halloween- Hair Clips at SHEIN.,1.5,1.5,USD,TRUE,Red,one-size,US,us.shein.com,3,833,833,,Apparel Accessories,Hair Clips,SHEIN,FALSE,TRUE,1,Red
"144pcs/Box Mini Mahjong Party Toy Interaction Entertainment Tabletop Game, Holiday Gathering Supplies, Halloween Christmas Gifts, Toy Amusement Mahjong Game","Free Returns ✓ Free Shipping✓. 144pcs/Box Mini Mahjong Party Toy Interaction Entertainment Tabletop Game, Holiday Gathering Supplies, Halloween Christmas Gifts, Toy Amusement Mahjong Game- Other Party Favors at SHEIN.",14.9,12.67,USD,TRUE,Multicolor,A,US,us.shein.com,9,834,834,,Home & Living,Other Party Favors,SHEIN,TRUE,FALSE,0.8503355704697986,Multicolor
1pc Women Bow & Ribbon Decor Fashionable Hair Clip For Hair Decoration Cute Halloween,Free Returns ✓ Free Shipping✓. 1pc Women Bow & Ribbon Decor Fashionable Hair Clip For Hair Decoration Cute Halloween- Hair Clips at SHEIN.,1.7,1.36,USD,TRUE,Black,one-size,US,us.shein.com,3,835,835,,Apparel Accessories,Hair Clips,SHEIN,TRUE,TRUE,0.8,Green
"31.5"" Spun Bamboo Tall Floor Vase - Sleek Metallic Finish, Elegant Home Decoration, Modern Accent Piece, Living Room Decor, Handcrafted Bamboo Art, Contemporary Interior Design, Unique Tall Vase, Black Large","Free Returns ✓ Free Shipping✓. 31.5"" Spun Bamboo Tall Floor Vase - Sleek Metallic Finish, Elegant Home Decoration, Modern Accent Piece, Living Room Decor, Handcrafted Bamboo Art, Contemporary Interior Design, Unique Tall Vase, Black Large- Vases at SHEIN.",205.95,143.02,USD,TRUE,Gold,one-size,US,us.shein.com,4,836,836,,Home & Living,Vases,SHEIN,TRUE,TRUE,0.6944403981548921,Gold
"152Pcs Blue Gold Latex Garland Balloons For Wedding, Birthday, Pop Party, Bridal Shower, Graduation, Family Reunion, Bachelorette Party Decoration, Gender Reveal, Party Decoration","Free Returns ✓ Free Shipping✓. 152Pcs Blue Gold Latex Garland Balloons For Wedding, Birthday, Pop Party, Bridal Shower, Graduation, Family Reunion, Bachelorette Party Decoration, Gender Reveal, Party Decoration- Decorative Balloons at SHEIN.",9.1,8.8,USD,TRUE,Multicolor,one-size,US,us.shein.com,9,837,837,,Home & Living,Decorative Balloons,SHEIN,TRUE,TRUE,0.9670329670329672,Multicolor
